name,alternate_names,code,population,latitude,longitude
Katerynopil,"Kal'niboloto,Kalniboloto,Katerinopil',Katerinopol',Katerynopil,Katérynopil,Калниболото,Кальниболото,Катеринополь,Катеринопіль",PPLA2,5513,48.94563,30.97187
Kamianytsia,"Kamyanytsya,Kam'janicja,Kamenica,Kamenica Nad Uh,Kamenitsa,Kamennitsa,Kamianytsia,Kam”yanytsya,Okementse,Каменица,Кам’яниця",PPL,1886,48.69343,22.3957
Kalcheva,"Calceva,Kalcheva,Kalchevo,Kalcʻeva,Kaltcheva,Kaltchéva,Kaltschewa,ka er qie wa,Калчева,Калчево,Կալչևա,卡爾切瓦",PPL,3536,45.73609,28.80772
Kalanchak,"Kalanchak,Kalantchak,Каланчак",PPLA2,9251,46.25495,33.29061
Ivanivtsi,"Ianauti,Ianăuţi,Ivanivci,Ivanivtsi,Ivanovcy,Yanauts',Yanauts’,Іванівці,Ивановцы",PPL,3253,48.48851,27.03363
Chornomors’k,"Chernomorsk,Chornomors'k,Chornomorsk,Cornomorsk,Il'ichevka,Il'ichevsk,Illichivs'k,Illichivs’k,Ilyitschovsk,Il’ichevka,Il’ichevsk,Il’ichëvsk,Čornomorsk,Іллічівськ,Черноморск,Чорноморськ",PPL,58524,46.29914,30.65529
Hrytsiv,"Gricev,Griciv,Hrytsiv,Грицев,Гриців",PPL,3454,49.97186,27.21687
Hrymayliv,"Grimajliv,Grimajlov,Grzymalow,Grzymałów,Hrymailiv,Hrymaïliv,rymʼlʼww‎,Гримайлов,Гримайлів,רימאלאוו‎",PPL,1778,49.32962,26.0139
Gresovskiy,"Gresivs'kij,Gresovskiy,Hresivs'kyy,Hresivs’kyy,Гресівський",PPL,9835,45.00804,34.02657
Dubivtsi,"Doubivtsi,Dubauti,Dubivci,Dubovcy,Dubăuți,Дубовцы,Дубівці",PPL,1232,48.35422,25.71385
Dubove,"Dombo,Dombó,Doubove,Doubové,Dubove,Dubovoe,Дубове,Дубовое",PPL,9938,48.17473,23.88693
Druzhba,"Druzhba,Khutor Mikhailovsky,Khutor Mikhaylovskiy,Mikhailovskaya Khutor,Mikhaylovskiy Khutor,Дружба",PPL,5220,52.04769,33.94534
Raukhivka,"Raoukhivka,Raukhivka,Раухівка",PPL,2711,47.16667,30.81771
Chuhuiv,"Chuguev,Chuguiv,Chuguyev,Chuhuiv,Chuhuyiv,Cugujev,Cuhujiv,Tschugujew,Čugujev,Čuhujiv,Чугуев,Чугуїв",PPLA2,36519,49.83538,36.6865
Chisten’koye,"Adzhi-Kal,Chisten'ke,Chisten'koe,Chisten'koye,Chisten’koye,Аджи́-Кал,Чистеньке,Чистенькое",PPLA3,5126,44.88152,34.04716
Chervonohryhorivka,"Chernishovka,Chervonogrigorivka,Chervonogrigorovka,Krasnogrigorivka,Tchervonohryhorivka,Красногригорівка,Червоногригоровка,Червоногригорівка,Чернишовка",PPL,6270,47.61906,34.53778
Buky,"Bouky,Buki,Буки",PPL,1778,49.08929,30.40901
Borshchiv,"Borchtchiv,Borsciv,Borshhiv,Borshhjov,Borszczow,Borszczów,Borșciv,Борщёв,Борщів",PPLA2,10862,48.80319,26.03171
Bibrka,"Bibrka,Boberka,Bobrka,Boiberik,Boiberke,Boyberik,Boyberke,Bóbrka,Prachnik,Бобрка,Бібрка",PPL,3810,49.63814,24.29199
Bobivtsi,"Bobeshti,Bobivci,Bobivtsi,Bobovtsy,Бобівці",PPL,1852,48.26395,25.6899
Berlohy,"Berloby,Berlogi,Berlogy,Berlohy,Berxohy,Берлоги",PPL,1238,48.96485,24.24842
Berezna,"Beresna,Berezna,Березна",PPL,5172,51.5716,31.78456
Belinskoye,"Belins'ke,Belinskoe,Belinskoye,Белинское,Бєлінське",PPLA3,368,45.37465,36.08212
Sinitsyno,"Barak,Sinicine,Sinicyno,Sinitsyno,Бара́к,Синицине,Синицыно",PPLA3,1142,45.23862,35.24659
Abrikosovo,"Abrikosove,Abrikosovo,Ajgashen,Ordzhak-Dzhabu,Абрикосове,Абрикосово,Айгаше́н,Орджа́к-Джабу́",PPLA3,778,45.69236,34.10156
Zalesnoye,,PPLX,2539,48.03104,38.80934
Yemelyanovka,"Dzhajtamgaly,Emel'janovka,Gaj Tamɣaly,Omeljanivka,Yemelyanovka,Ğaj Tamɣaly,Джайтамгалы́,Емельяновка,Омелянівка",PPLA3,1374,45.53287,34.89624
Dneprovka,"Chokrakly-Shejkh-Ehli,Dneprovka,Dniprovka,Shejkh-Ehli,Vyselki,Вы́селки,Днепровка,Дніпровка,Чокраклы́-Шейх-Эли́,Шейх-Эли́",PPL,2068,45.71373,34.36256
Vypasne,"Podul de Piatr,Turlaki,Vipasne,Vypaskoye,Vypasne,Wypasne,fybasny,wei pa si nie,Випасне,فيباسني,維帕斯涅",PPL,7675,46.19092,30.25615
Vovchynets,"Volchents,Volchinets,Volcinet,Volcineti,Volcineţi,Vovchinec',Vovchynets,Вовчинець",PPL,1325,48.45557,26.91654
Vishnevchik,"Vis'niovchik,Vishnevchik,Vishnivchik,Vis’niovchik,Vyshnivchyk,Wisniowczyk,Wiśniowczyk,Вишнівчик",PPL,1134,49.23143,25.37165
Vynohradove,"Chalbasy,Vinogradnoye,Vinogradove,Vinogradovo,Vynohradove,Виноградове,Виноградово",PPL,4422,46.36867,32.93836
Vynohradne,"Koloniya,Vinogradne,Vinogradnoye,Vorms,Vynohradne,Vynohradné,Виноградне",PPL,1187,47.22635,31.09723
Verkhnie Synevydne,"Sinovudzko,Synovudzko,Synovudzko Vyzhne,Synowodzko Wyzne,Synowódzko Wyżne,Verkhne Sin'ovidne,Verkhnee Sinevidnoe,Verkhneye Sinevidnoye,Verkhneye Sinevodnoye,Verkhnye Syn'ovydne,Verkhnye Syn'ovyone,Verkhnye Syn’ovydne,Verkhnye Syn’ovyone,Верхнее Синевидное,Верхнє Синьовидне",PPL,3555,49.10307,23.59099
Velykyi Kliuchiv,"Klyuchev,Klyuchev Vel'kiy,Klyuchev Vel’kiy,Klyuchov,Klyuchuv Vel'ki,Klyuchuv Vel’ki,Klyuchëv,Velikij Kljuchiv,Velikij Kluciv,Velikiy Klyuchev,Velykyi Kliuchiv,Velykyy Klyuchiv,Великий Ключів",PPL,3290,48.46436,24.94196
Velyka Oleksandrivka,"Novooleksandrivka,Velika Oleksandrivka,Velikaja Aleksandrovka,Velyka Oleksandrivka,Vélyka Oleksandrivka,Велика Олександрівка,Великая Александровка,Новоолександрівка",PPLA2,6654,47.31888,33.29059
Ust-Chorna,"Kiralymezo,Királymező,Koenigsfoeued,Königsföüd,Oust-Tchorna,Ust'-Chorna,Ust-Ciorna,Ust-Corna,Usť-Čorna,Усть-Чорна",PPL,1560,48.32472,23.93439
Troyitsko-Safonove,"Troic'ko-Safonove,Troicko-Safonovo,Troitsko-Safonove,Trojizko-Safonowe,Troïtsko-Safonové,Троицко-Сафоново,Троїцько-Сафонове",PPL,1335,47.67612,32.86596
Ternuvate,"Gajchur,Haichur,Ternovatoe,Ternuvate,Ternuvaté,Гайчур,Терноватое,Тернувате",PPL,1306,47.82995,36.12973
Svetlodarsk,"Svetlodarsk,Светлодарск",PPL,12273,48.43374,38.22331
Sukhovolya,"Sukhovolja,Sukhovolya,Суховоля",PPL,3612,49.82426,23.8377
Storozhnytsia,"Iovro-Darma,Storozhnica,Storozhnicja,Storozhnitsa,Storozhnytsia,Storozhnytsya,Сторожница,Сторожниця",PPL,2623,48.60403,22.23269
Yampil,"Iampol,Jampil',Jampol',Yampil,Ямполь,Ямпіль",PPLA2,10957,48.24056,28.28141
Sloboda,"Sloboda,Slobozia Rarancei,Слобода",PPL,1423,48.27781,26.19726
Sekretarivka,"Georgental',Georgental’,Georgiental',Sekretarevka,Sekretarivka,Sekretariwka,Sekretarëvka,xie ke lie ta li fu ka,Георгієнталь,Секретарівка,謝克列塔里夫卡",PPL,1054,46.6598,30.28327
Rozhyshche,"Rozhishche,Rozhishhe,Rozhyshche,Rozyszcze,Рожище",PPL,13280,50.91542,25.26906
Rivne,"Rivne,Rovno,Rovnoye,Ровно,Рівне",PPL,5296,48.24098,31.75845
Pyatikhatka,"Beshuj-Ehli,P'jatikhatka,Pjatikhatka,Pyatikhatka,Бешу́й-Эли́,Пятихатка,П’ятихатка",PPLA3,2375,45.32347,34.25516
Podvirne,"Chisla-Salieva,Chișla-Salieva,Podvirne,Podvirné,Podvornoe,Подворное,Подвірне",PPL,2440,48.29848,26.62016
Perovo,"Badana,Perove,Perovo,Бадана́,Перове,Перово",PPLA3,3890,44.92513,34.05753
Perkivtsi,"Percauti,Percăuți,Perkivci,Perkivtsi,Perkovcy,Перковцы,Перківці",PPL,1399,48.44747,26.65056
Peresadivka,"Peresadivka,Peresadovka,Peressadivka,Péréssadivka,Пересадовка,Пересадівка",PPL,3141,47.11353,32.1908
Oster,"Oster,Ostjor,Ostër,Остер",PPL,5655,50.9506,30.88229
Olshanske,"Ol'shans'ke,Ol'shanskoe,Olchanske,Olchanské,Olshanskiy,Ольшанское,Ольшанське",PPL,3622,47.1724,31.76498
Okhotnikovo,"Dzhaga-Kushhu,Okhotnikove,Okhotnikovo,Джага́-Кущу́,Охотникове,Охотниково",PPLA3,1550,45.23985,33.59405
Novi Petrivtsi,"Novi Petrivci,Novi Petrivtsi,Novopetrovtsy,Novye Petrovcy,Novye Petrovtsy,Novyye Petrovtsy,Новые Петровцы,Нові Петрівці",PPL,7700,50.62754,30.4431
Novopskov,"Novopskov,Новопсков",PPL,9739,49.53316,39.11845
Novopetrivka,"Dar'yevo-Aleksandrovka,Daro-Aleksandrovka,Dar’yevo-Aleksandrovka,Novopetrivka,Novopetrovka,Новопетрівка",PPL,1722,47.05824,32.6733
Novoivanovka,"Novoivanivka,Novoivanovka,Новоiванiвка,Новоивановка",PPLA3,876,45.44914,33.09833
Novhorod-Siverskyi,"Novgorod-Seversk,Novgorod-Severskij,Novgorod-Severskiy,Novgorod-Sivers'kij,Novhorod-Sivers'kyy,Novhorod-Siverskyi,Novhorod-Sivers’kyy,Novogorod-Severskiy,Nowgorod Sewerski,Новгород-Северский,Новгород-Сіверський",PPLA2,14400,52.00683,33.26335
Nizhnegorskiy,"Nizhn'ogirs'kij,Nizhnegorskij,Nizhnegorskiy,Seitler,Нижнегорский,Нижньогірський,Сеитле́р",PPLA2,8741,45.44789,34.73839
Muskatnoye,"Adargin Nemeckij,Muskatne,Muskatnoe,Muskatnoye,Адарги́н Неме́цкий,Мускатне,Мускатное",PPL,1333,45.46586,34.54316
Muravlivka,"Muravl'ovka,Muravleanca,Muravlevka,Muravlivka,Muravlyovka,Muravlëvka,mu la fu li fu ka,Муравльовка,Муравлівка,Մուրավլյովկա,穆拉夫利夫卡",PPL,1213,45.56347,29.15678
Mezhova,"Grigor'yevka,Grigor’yevka,Mezhevaja,Mezhevaya,Mezhova,Межевая,Межова",PPL,7153,48.25318,36.73468
Oleksiyvka,"Alekseevka,Mendicauti,Mendicăuți,Oleksiivka,Oleksiïvka,Алексеевка,Олексіївка",PPL,1142,48.41,27.26302
Marshyntsi,"Marchyntsi,Marsenita,Marshinci,Marshincy,Marșenița,Маршинцы,Маршинці",PPL,5353,48.21191,26.29934
Manchenky,"Khutor Manchenkov,Manchenki,Manchenkov,Manchenky,Манченки",PPL,1147,49.97982,35.85835
Lukovytsya,"Loukovytsia,Lucovita,Lucovița,Lukovica,Lukovicja,Луковица,Луковиця",PPL,1412,48.20249,26.07742
Lozove,"Lozove,Lozovoe,Lozové,Лозове,Лозовое",PPL,1548,49.29376,27.30208
Krasnoyarskoye,"Donuzlav 1,Krasnojars'ke,Krasnojarskoe,Krasnoyarskoye,Mechit-Donuzlav,Донузла́в 1,Красноярское,Красноярське,Мечи́т-Донузла́в",PPLA3,626,45.50661,33.26641
Korop,"Korop,Короп",PPL,5071,51.56638,32.95861
Korets,"Korec,Korec',Korets,Korets',Korets’,Korzec,Korzhets,Kozhets,qwrz,qʼwwlʻ,Корец,Корець,קאוולע,קורץ",PPL,8446,50.61655,27.16055
Kobolchyn,"Cobalceni,Cobalein,Cobâlceni,Cobălein,Kobalchini,Kobolchin,Koboltchyn,Коболчин",PPL,2355,48.50163,27.3686
Klishkivtsi,"Cliscauti,Clișcăuți,Klichkivtsi,Klishkauts',Klishkauts’,Klishkovcy,Klishkovtsy,Kliskivci,Клишковцы,Клішківці",PPL,6279,48.42342,26.25229
Kholmy,"Kholmi,Kholmy,Холми,Холмы",PPL,3146,51.87096,32.60063
Komysh-Zorya,"Carekostjantinivka,Kamysh-Zarja,Komish-Zorja,Komych-Zoria,Камыш-Заря,Комиш-Зоря,Царекостянтинівка",PPL,2188,47.33074,36.69571
Kalynivske,"Bol'shaja Sejdemenukha,Kalinindorf,Kalinins'ke,Kalininske,Kalinivs'ke,Kalynivske,Kalynivské,Velika Sejdemenukha,Velyka Seydemenukha,Большая Сейдеменуха,Велика Сейдеменуха,Калининдорф,Калинівське,Калініндорф,Калінінське",PPL,1142,47.11684,32.97565
Ishun’,"Ishun',Ishun’,UEjsuen,Üjšün,Ішунь,Ишунь",PPLA3,2913,45.92403,33.82364
Irshava,"Ilosva,Iloșva,Irchava,Irsava,Irschawa,Irshava,Irsjava,Irszawa,Irŝava,Iršava,ayrshawa,irshava,yi er sha wa,İrşava,Іршава,Иршава,Իրշավա,אירשבה,ארשעווע,ایرشاوا,ირშავა,伊爾沙瓦",PPLA2,9276,48.31227,23.04065
Hrebenyky,"Grebeniki,Hrebenyky,Гребеники",PPL,1004,46.88964,29.80864
Dubno,"Doubno,Dubnas,Dubno,doubuno,du bu nuo,dubno,dwbnw,Дубно,Դուբնո,דובנו,دوبنو,დუბნო,ドゥブノ,杜布諾",PPLA2,37690,50.41694,25.73432
Drohobych,"Drogobich,Drogobych,Drogobycz,Drohobic,Drohobico,Drohobiĉ,Drohobiĉo,Drohobič,Drohobych,Drohobycz,Drohobytsch,Drohobytsj,dorohobuichi,drwhwbyz,Дрогобич,Дрогобыч,דרוהוביץ,ドロホブィチ",PPLA2,79406,49.351,23.5174
Drachyntsi,"Drachinci,Drachincy,Drachinets,Drachintsi,Drachintsy,Drachyntsi,Драчинцы,Драчинці",PPL,2324,48.31649,25.70064
Dmitrovka,"Chjorno-Kosh,Dmitrivka,Dmitrovka,Дмитровка,Дмитрівка,Чёрно-Кош",PPLA3,947,45.48411,35.0588
Myrnohrad,"Dimitrov,Dimitrova,Dimitrovo,Dymytrov,Dymytrow,Dîmîtrov,Dımıtrov,Hrodivka,Imeni Dimitrova,Mirnagrad,Mirnograd,Mirnohrad,Mirnohrada,Myrnohrad,Mîrnohrad,Mırnograd,Novoekonomicne,Novoekonomične,dimitʼrovi,dymytrwf,dymytrwf  awkrayn,ji mi te luo fu,mi er nuo ge lei,mirnogradi,myrnaghrd,myrnwhrad,Димитров,Мирноград,Мірнаград,Դիմիտրով,Միրնոգրադ,ديميتروف,دیمیتروف، اوکراین,ميرناغرد,میرنوهراد,დიმიტროვი,მირნოგრადი,季米特洛夫,米尔诺格勒,米爾諾格勒",PPLA2,49646,48.30523,37.26091
Desna,"Desna,Десна",PPL,6906,50.92731,30.76048
Chyhyryn,"Cehrin,Chigirin,Tchyhyryn,Çehrin,Чигирин",PPL,8664,49.08045,32.66082
Chernozemnoye,"Chernozemnoye,Chernozjomnoe,Chornozemne,Novyj Kerleut,Но́вый Керлеу́т,Чернозёмное,Чорноземне",PPLA3,801,45.40808,34.8199
Voskresenka,"Chapaehvka,Chapaevka,Chapaievka,Chapayevka,Imeni Chapayeva,Imeni Tovarishcha Chapayeva,Voskresenka,Воскресенка,Чапаевка,Чапаэвка,Чапаєвка",PPL,3502,47.46892,36.36161
Berezyne,"Behrehzyneh,Beresyne,Berezina,Berezine,Berezino,Berezyne,Berezıne,Bérézyné,byryzyny,Березине,Березино,Бэрэзынэ,بيريزيني",PPL,3410,46.22514,29.20016
Berdyansk,"Berdiansk,Berdjans'k,Berdjansk,Kutur-Ogly,Novo-Nogaisk,Osipenko,Бердянск,Бердянськ,Осипенко",PPLA2,110455,46.75578,36.78815
Inkerman,"Belokamensk,Inceromania,Inkerman,Inkermanas,Inkermano,aynkrman,yin ke er man,İnkerman,Інкерман,Белока́менск,Инкерман,Ինկերման,اینکرمان,因克爾曼",PPLA3,10204,44.61391,33.6098
Bar,"Bar,Bar i Ukraina,Baras,ba er,baleu,bar,bar  awkrayn,bari,baru,Бар,Բար,באר,بار,بار، اوکراین,ბარი,バール,巴爾,바르",PPLA2,15913,49.07362,27.67404
Amvrosiivka,"Amvrosievka,Amvrosiivka,Amvrosiyevka,Amvrosiyivka,Donetsko Amerskevka,Donetsko-Amvrosiyevka,Donezko-Amwrossijewka,Амвросиевка,Амвросіївка",PPL,18047,47.79348,38.47768
Malynivka,"Malinivka,Malinovka,Malynivka,Малиновка,Малинівка",PPL,7502,49.81667,36.73333
Zavetnoye,"Janysh-Takil,Koep Taqyl,Köp Taqyl,Zavetnoe,Zavetnoye,Zavitne,Заветное,Завітне,Яны́ш-Таки́л",PPLA3,1175,45.12305,36.39965
Yavkyne,"Javkine,Javkino,Yavkyne,Yavkyné,Явкине,Явкино",PPL,1391,47.26913,32.61095
Verkhniy Rohachyk,"Verkhnii Rohatchyk,Verkhnij Rogachik,Verkhniï Rohatchyk,Верхний Рогачик,Верхній Рогачик",PPLA2,5404,47.25208,34.33557
Velykyi Liubin,"Lubien,Lubien Wielki,Lubień Wielki,Lyuben' Vel'ki,Lyuben’ Vel’ki,Velikij Ljubin',Velikiy Lyuben',Velikiy Lyuben’,Velikiy Lyubin',Velikiy Lyubin’,Velykyi Liubin,Wielki Lubien,Великий Любінь",PPL,4548,49.72252,23.73523
Ternovka,"Starye Shuli,Ternivka,Ternovka,Ста́рые Шули́,Терновка,Тернівка",PPLA3,1843,44.57922,33.75105
Ternavka,"Tarnauca,Ternavka,Tyrnauka,Târnauca,Тернавка",PPL,2852,48.1211,26.22481
Sievierodonetsk,"Severodonec'k,Severodoneck,Severodonetsk,Severodonjeck,Sievierodonetsk,Sjeverodoneck,Syeverodonets'k,Syeverodonets’k,Syevyerodonets'k,Syevyerodonets’k,Северодонецк,Сєвєродонецьк",PPLA2,130000,48.94628,38.48624
Sofiyivka,"Sofievka,Sofiivka,Sofiïvka,Софиевка,Софіївка",PPL,1289,47.68285,32.36155
Smotrych,"Smotrich,Smotrycz,Smotrytch,Смотрич",PPL,1806,48.94707,26.5586
Synelnykove,"Sinel'nikove,Sinel'nikovo,Synelnykove,Synelnykové,Синельникове,Синельниково",PPLA2,30556,48.32362,35.52612
Horishni Plavni,"Gorishni Plavni,Gorishnie Plavni,Horichni Plavni,Horishni Plavni,Komsomol's'k,Komsomol'sk,Komsomolsk,Komsomolsk i Ukraina,Komsomolsk na Dnepru,Komsomolska,Komsomoļska,gong qing cheng,komsomolsikeu,kwmswmwlsk  awkrayn,qwmswmwlsq,Горишние Плавни,Горішні Плавні,Комсомолск,Комсомольск,Комсомольськ,Комсомољск на Дњепру,Կոմսոմոլսկ,קומסומולסק,کومسومولسک، اوکراین,კომსომოლსკი,共青城,콤소몰시크",PPL,50414,49.00835,33.62926
Kashtanovoye,"Kashtanove,Kashtanovoe,Kashtanovoye,Каштанове,Каштановое",PPL,1028,44.8321,34.05912
Zhuravli,"Zhuravli,Zhuravly,Журавли,Журавлі",PPL,1475,45.25249,33.64254
Kashtany,"Kashtani,Kashtany,Novyj Burljuk,Каштани,Каштаны,Но́вый Бурлю́к",PPLA3,862,44.8676,33.78995
Ivanovka,"Beshkurtka,Ivanivka,Ivanovka,Іванівка,Бешкуртка́,Ивановка",PPLA3,400,45.3743,34.72013
Aviatorske,"Aviators'ke,Aviatorske,Aviatorskoe,Aviatorskoye,Aviatorské,Авиаторское,Авіаторське",PPL,2567,48.36844,35.08028
Tsentralne,"Central'ne,Central'noe,Tsentral'ne,Tsentralne,Tsentral’ne,Центральне,Центральное",PPL,1012,46.90711,32.47042
Shyshaky,"Chychaky,Shishaki,Шишаки",PPLA2,4347,49.87574,34.00645
Serhiyi,"Sarghieni,Sergii,Serhii,Serhiï,Sârghieni,Сергии,Сергії",PPL,1097,47.9883,25.15545
Semenivka,"Semenivka,Semjonovka,Séménivka,Семенівка,Семёновка",PPLA2,6089,49.59655,33.17943
Sarny,"Sarni,Sarnv,Sarny,Sarnî,Sarnı,sa er nei,sarni,sarny,Сарни,Сарны,Սարնի,סארני,سارنی,სარნი,薩爾內",PPLA2,27097,51.33795,26.60191
Sadzhavka,"Sadzavka,Sadzhavka,Sazhovka,Саджавка",PPL,3278,48.56734,24.79969
Sadovoye,"Novo-Caricyno,Sadove,Sadovoe,Sadovoye,Но́во-Цари́цыно,Садове,Садовое",PPLA3,2874,45.31037,34.6526
Ruskoivanivka,"Ivanestii-Vechi,Ivanivka,Ivăneștii-Vechi,Rus'koivanivka,Rusko'ivanivka,Ruskoivanivka,Russkoivanovka,lu xi ke yi wa ni fu ka,Іванівка,Русскоивановка,Руськоіванівка,魯西科伊瓦尼夫卡",PPL,1613,46.3693,29.7658
Rokytne,"Rachitna,Rakitnoe,Rokitne,Rokytne,Rokytné,Răchitna,Ракитное,Рокитне",PPL,2468,48.32978,26.19039
Putyvl,"Putivl',Putivl’,Putyvl,Putyvl',Putyvl’,Путивль",PPL,15100,51.33745,33.87066
Petrodolynske,"Peterstal',Peterstal’,Petrodolins'ke,Petrodolinskoye,Petrodolyns'ke,Petrodolynske,Petrodolyns’ke,Петродолинське",PPL,3118,46.43382,30.40377
Petrikov,"Petrikiv,Petrikov,Petrykiv,Петриків",PPL,3033,49.52782,25.58097
Pervomaisk,"Pervomaika,Pervomaisk,Pervomajs'k,Pervomajsk,Pervomays'k,Pervomaysk,Pervomays’k,Первомайск,Первомайськ",PPL,36311,48.62831,38.56205
Pereshchepyne,"Perechtchepyne,Pereshhepine,Pereshhepino,Péréchtchépyné,Перещепине,Перещепино",PPL,9720,49.02512,35.36885
Ozheve,"Ozheva,Ozheve,Ozhevo,Ожеве,Ожево",PPL,1118,48.55786,27.4641
Novyy Buh,"Novi Bug,Novij Bug,Novo Bug,Novy Bug,Novyi Bouh,Novyj Bug,Novyy Bug,Novyï Bouh,Nowyi Bug,Новий Буг,Новый Буг",PPLA2,14969,47.69057,32.51214
Novomykolayivka,"Novomikolaivka,Novomykolaivka,Novomykolaïvka,Novonikolaevka,Новомиколаївка,Новониколаевка",PPL,4006,48.56125,34.37552
Nelipyno,"Nelepino,Nelipino,Nelipyne,Nelipyno,Нелепино,Неліпино",PPL,3403,48.56101,23.03146
Nadlymanske,"Francfel'd,Franzfeld,Garagol',Nadlimans'ke,Nadlimanske,Nadlimanskoe,Nadlymanske,Nadlymanskeh,Nadlymanské,Nadlîmanske,na de li man xi ke,Гараголь,Надлиманское,Надлиманське,Надлыманскэ,Францфельд,納德利曼西克",PPL,1806,46.37404,30.33329
Mitrofanovka,"Mitrofanivka,Mitrofanovka,Sollar,Митрофановка,Митрофанівка,Солла́р",PPLA3,1226,45.45114,34.67883
Mynai,"Minaj,Minay,Mynai,Mynay,Минай",PPL,2973,48.5888,22.27502
Mizhhirya,"Boureni,Mezhgor'e,Mijhiria,Mizhgir'ja,OEkoermezo,Ökörmező,Межгорье,Міжгір’я",PPLA2,9567,48.52435,23.50091
Mezenivka,"Mezenevka,Mezenivka,Mezenovka,Мезеновка,Мезенівка",PPL,1273,50.63486,35.3134
Medzhybizh,"'mz'ybwz,'מז'יבוז,Medjybij,Medzhibizh,Medzhibozh,Miedzyboz,Międzybóż,mʻzsbyzs,Меджибож,Меджибіж,מעזשביזש",PPL,1339,49.43658,27.40907
Mariupol,"Hayeren,MPW,Marijupol,Marioepol,Marioupol,Marioupol',Marioupoli,Mariupol,Mariupol',Mariupolj,Maryupal',Zhdanov,hindi,kartuli,ma li wu bo er,ma ri xupal,maliupol,mari'upol,mari'upola,marywbwl,marywpwl,mrwpl,mryʼwpwl,mʼrywpʼl,ri ben yu,Μαριούπολη,Жданов,Мариупол,Мариуполь,Маријупољ,Марыупаль,Маріуполь,Марїоуполь,Հայերեն,מאריופאל,מריאופול,ماريوبول,ماریوپول,مروپل,मरिउपोल,हिन्दी,మరిఉపొల్,ಮರಿಉಪೊಲ್,มารีอูปัล,ქართული,ማሪኡፖል,日本語,马里乌波尔,마리우폴",PPL,431859,47.09514,37.54131
