name,latitude,longitude,inf_type
Myrne,51.4842304,33.3905348,City/Town
Nerovnyne,51.4972096,33.3925152,City/Town
Svydnia,51.5021429,33.4353157,City/Town
Bystryk,51.5698736,33.5426819,City/Town
Bezkrovne,51.5180478,33.4818852,City/Town
Kovbasyne,51.579541,33.561536,City/Town
Marukhy,51.5811647,33.5318409,City/Town
Papkyne,51.5825314,33.5222044,City/Town
Prohres,51.5453549,33.5450684,City/Town
Retyk,51.5952861,33.5105893,City/Town
Solomashyne,51.5162844,33.4927442,City/Town
Sribrovshchyna,51.5356847,33.463048,City/Town
Chervona Hirka,51.5728576,33.4808052,City/Town
Hrechkyne,51.7033351,33.3979454,City/Town
Vasylkivshchyna,51.6913653,33.434209,City/Town
Vorontsove,51.6710459,33.4592891,City/Town
Didivshchyna,51.6738766,33.3637133,City/Town
Zarichchia,51.679395,33.3470191,City/Town
Pyrotchyne,51.7151638,33.4384234,City/Town
Hruzke,51.6048431,33.4433201,City/Town
Mostyshche,51.5911327,33.4059109,City/Town
Tarasivka,51.627256,33.4706874,City/Town
Dobrotove,51.5428055,33.2017558,City/Town
Terekhove,51.5066365,33.2282089,City/Town
Dubovychi,51.6349296,33.5725096,City/Town
Zazirky,51.4800905,33.6910258,City/Town
Kalashynivka,51.5090718,33.6820695,City/Town
Novoselytsia,51.5130704,33.7468507,City/Town
Kamin,51.4053379,33.5839989,City/Town
Zaruddia,51.4476743,33.558377,City/Town
Morozivka,51.4266392,33.6115481,City/Town
Spaske,51.442413,33.3033335,City/Town
Lapshyne,51.4976356,33.3280205,City/Town
Liubytove,51.3817652,33.2433173,City/Town
Lytvynovychi,51.411783,33.675244,City/Town
Antonivka,51.4260811,33.7440816,City/Town
Vorhol,51.4370409,33.6951709,City/Town
Loknia,51.4835771,33.5603823,City/Town
Maiorivka,51.4880776,33.2642367,City/Town
Mutyn,51.4222392,33.4860667,City/Town
Horokhove,51.4764316,33.4935922,City/Town
Zhabkyne,51.4822111,33.4908752,City/Town
Kashchenkove,51.4953229,33.4876427,City/Town
Kubakhove,51.4914874,33.4915007,City/Town
Otrokhove,51.4870621,33.4714822,City/Town
Khomenkove,51.5060838,33.4839534,City/Town
Obtove,51.6187005,33.208845,City/Town
Hubarivshchyna,51.6413991,33.2671698,City/Town
Pohorilivka,51.6651854,33.1627788,City/Town
Reutyntsi,51.5842166,33.2914967,City/Town
Botsmaniv,51.5383821,33.2924725,City/Town
Hrybanove,51.6239446,33.3203086,City/Town
Nizhynske,51.6146959,33.3701572,City/Town
Artiukhove,51.5891869,33.3794982,City/Town
Tulyholove,51.5933679,33.6523622,City/Town
Bozhok,51.4422331,33.4029623,City/Town
Veseli Hory,51.4741714,33.3458667,City/Town
Zabolotove,51.4148808,33.3573353,City/Town
Yarove,51.5222583,33.5755934,City/Town
Zahorivka,51.5231231,33.5077693,City/Town
Yaroslavets,51.5433646,33.6526872,City/Town
Pokrovske,51.5193528,33.6914378,City/Town
Byshkin,50.6319207,34.6249496,City/Town
Ovdianske,50.5933045,34.6705689,City/Town
Revky,50.6115702,34.6711727,City/Town
Shchetyny,50.6189495,34.7010057,City/Town
Borovenka,50.4574714,34.4112865,City/Town
Burivka,50.413043,34.4792831,City/Town
Semenivka,50.4353313,34.4954717,City/Town
Budylka,50.4987018,34.4262041,City/Town
Harbari,50.5380737,34.4479061,City/Town
Hrabtsi,50.4599433,34.4885612,City/Town
Dremliuhy,50.5226542,34.4525977,City/Town
Kulychka,50.4955231,34.4795071,City/Town
Selyshche,50.5052286,34.3615091,City/Town
Sofiivka,50.4690503,34.507844,City/Town
Chernetske,50.541812,34.505177,City/Town
Vasylivka,50.6607846,34.1827107,City/Town
Myrne,50.6756311,34.1381906,City/Town
Novosilske,50.648848,34.2324045,City/Town
Pomirky,50.702374,34.1266962,City/Town
Velykyi Vystorop,50.6910204,34.7964705,City/Town
Perelisky,50.6464916,34.7291024,City/Town
Supruny,50.6707831,34.8042472,City/Town
Vorozhba,50.7021748,34.6466403,City/Town
Basivshchyna,50.7581627,34.5849382,City/Town
Valky,50.7785962,34.6420485,City/Town
Datsenkivka,50.6738153,34.6260932,City/Town
Kerdylivshchyna,50.6799652,34.690066,City/Town
Lyfyne,50.7603691,34.5483729,City/Town
Lobodivshchyna,50.7341359,34.5753684,City/Town
Patriotivka,50.7201699,34.6907397,City/Town
Piskivka,50.7259126,34.6574104,City/Town
Staronove,50.6591086,34.6840385,City/Town
Stupky,50.686404,34.634565,City/Town
Khylkove,50.7709438,34.5749175,City/Town
Chervone,50.760172,34.5683656,City/Town
Harbuzivka,50.5959038,34.73714,City/Town
Karavan,50.6063716,34.7128528,City/Town
Panchenky,50.5861289,34.7627815,City/Town
Savenky,50.6021848,34.7396654,City/Town
Sytnyky,50.6122846,34.7369333,City/Town
Steblianky,50.5978624,34.7758723,City/Town
Kharchenky,50.5903213,34.7600993,City/Town
Yaroshi,50.5836533,34.7189262,City/Town
Holubivka,50.7995231,34.4466676,City/Town
Hramyne,50.8180629,34.43436,City/Town
Derkachi,50.7850966,34.4292901,City/Town
Kolomyitsi,50.7750021,34.4236731,City/Town
Manky,50.7581752,34.4832133,City/Town
Sirobabyne,50.7720847,34.4499226,City/Town
Fedirky,50.7583676,34.4696038,City/Town
Filonivshchyna,50.7970061,34.4631458,City/Town
Hryntseve,50.7659729,34.2570475,City/Town
Hamaliivka,50.8084208,34.2415389,City/Town
Dmytrivka,50.7944164,34.1714954,City/Town
Druzhne,50.7702718,34.1907819,City/Town
Kliuchynivka,50.7871721,34.2657594,City/Town
Yasnopillia,50.8012614,34.2947714,City/Town
Myrne,50.7618806,34.2112099,City/Town
Myronivshchyna,50.7779239,34.3006735,City/Town
Pidsullia,50.8355101,34.185252,City/Town
Protopopivshchyna,50.7663943,34.2779663,City/Town
Kaliuzhne,50.5025384,34.5567154,City/Town
Vershyna,50.5064931,34.6010469,City/Town
Hudymivka,50.510163,34.5345727,City/Town
Zabuhy,50.4858258,34.5538752,City/Town
Korchany,50.5217475,34.5870044,City/Town
Liashky,50.5160092,34.5962755,City/Town
Radchuky,50.4780784,34.5345378,City/Town
Topchii,50.4933155,34.5061004,City/Town
Tryhuby,50.5095144,34.613631,City/Town
Cheremukhivka,50.4760152,34.5940619,City/Town
Kamiane,50.4577281,34.2909237,City/Town
Bobrove,50.493798,34.3361419,City/Town
Zelenyi Hai,50.5227874,34.2930794,City/Town
Chernyshky,50.4897188,34.2948702,City/Town
Katerynivka,50.7335955,34.2490165,City/Town
Velyki Luky,50.7428354,34.1643695,City/Town
Hrun,50.7123293,34.2697703,City/Town
Stepove,50.738119,34.203224,City/Town
Oleksiivka,50.7166416,34.2346008,City/Town
Kurhan,50.6174058,34.3758328,City/Town
Kulyky,50.6293652,34.4102047,City/Town
Lozovo-Hrusheve,50.6535505,34.2897081,City/Town
Oleksandrivka,50.633367,34.260463,City/Town
Pletnove,50.6317041,34.3226915,City/Town
Malyi Vystorop,50.6359799,34.807182,City/Town
Zaliznychne,50.6578357,34.8736642,City/Town
Mezhyrich,50.6991865,34.4905562,City/Town
Hostrobury,50.7669557,34.5101898,City/Town
Mykhailivka,50.659751,34.4209856,City/Town
Bairak,50.6749452,34.3354308,City/Town
Parfyly,50.6997147,34.3663693,City/Town
Pershotravneve,50.688961,34.3302569,City/Town
Stepne,50.6768176,34.2654313,City/Town
Shumyly,50.7021521,34.3479102,City/Town
Moskovskyi Bobryk,50.423574,34.3521822,City/Town
Bereziv Yar,50.4145077,34.4162859,City/Town
Vlizky,50.3933054,34.4407302,City/Town
Pashkyne,50.3988945,34.3758297,City/Town
Pavlenkove,50.7511203,34.3342328,City/Town
Boiky,50.7341035,34.400795,City/Town
Bukaty,50.7555931,34.413746,City/Town
Dihtiari,50.7610664,34.3727812,City/Town
Martyntsi,50.7667793,34.3674304,City/Town
Marusenkove,50.7442712,34.398035899999996,City/Town
Sloboda,50.7532627,34.3854379,City/Town
Pidopryhory,50.755657,34.3023143,City/Town
Halushky,50.71881,34.3206081,City/Town
Hrytsyny,50.7372594,34.3324163,City/Town
Maidaky,50.7107925,34.355596,City/Town
Padalky,50.7225189,34.3598694,City/Town
Sirenky,50.7264427,34.3192894,City/Town
Prystailove,50.5489357,34.3378109,City/Town
Barabashivka,50.557201,34.3706432,City/Town
Hirky,50.5734325,34.3404004,City/Town
Shevchenkove,50.5612216,34.242516,City/Town
Riabushky,50.5599374,34.5845053,City/Town
Kostiv,50.5150699,34.6676482,City/Town
Kurylivka,50.5536451,34.7207913,City/Town
Pivnichne,50.5727455,34.6778214,City/Town
Vilshanka,50.5451974,34.6836129,City/Town
Chervlene,50.5803169,34.3634262,City/Town
Hrusheve,50.5835835,34.2698606,City/Town
Novoselivka,50.5931589,34.2694169,City/Town
Chyzhove,50.6000628,34.2707651,City/Town
Shtepivka,50.7938875,34.3435658,City/Town
Hutnytske,50.8257008,34.3675245,City/Town
Novopetrivka,50.8257781,34.2138581,City/Town
Ruda,50.7781618,34.3252513,City/Town
Lypova Dolyna,50.5709495,33.7834857,City/Town
Pobyvanka,50.5003554,33.8238793,City/Town
Chervona Dolyna,50.5404014,33.8396894,City/Town
Chervonohirka,50.5723021,33.6985501,City/Town
Bairak,50.5933642,33.6805937,City/Town
Dovha Luka,50.6248629,33.710412,City/Town
Lypivske,50.6144669,33.740097,City/Town
Beieve,50.6512495,33.9912581,City/Town
Melnykove,50.6035177,33.9759297,City/Town
Kuplevakha,50.6613381,34.0279246,City/Town
Oleshchenkove,50.6343417,34.0232055,City/Town
Berestivka,50.651077,33.8310788,City/Town
Yalovyi Okip,50.6720428,33.7871145,City/Town
Sukha Hrun,50.5985924,33.8641185,City/Town
Vesele,50.5474962,33.8791755,City/Town
Halaivets,50.5392481,33.9210278,City/Town
Lehushi,50.5623333,33.8827826,City/Town
Chyrvyne,50.5538939,33.9293308,City/Town
Kapustyntsi,50.6324657,34.1412021,City/Town
Hryshky,50.6459775,34.1033002,City/Town
Kliusy,50.6476024,34.1590779,City/Town
Tarasenky,50.5982299,34.1946613,City/Town
Kimlychka,50.6899947,33.8635615,City/Town
Koliadynets,50.595012,34.043747,City/Town
Velykyi Lis,50.5709426,34.0113194,City/Town
Vovkove,50.6274008,34.0600744,City/Town
Hreky,50.6015095,34.0713862,City/Town
Kolisnyky,50.5901603,34.0018745,City/Town
Kostiany,50.6130278,34.0629762,City/Town
Luchka,50.4718363,33.7306342,City/Town
Bukhalove,50.4838472,33.7990422,City/Town
Moskovske,50.6103976,33.9227699,City/Town
Arshuky,50.5776188,33.930599,City/Town
Voropai,50.6485298,33.9277719,City/Town
Stiahailivka,50.6062217,33.9571737,City/Town
Khomenkove,50.5696076,33.959088,City/Town
Vesela Dolyna,50.5982013,33.9259065,City/Town
Panasivka,50.6146405,33.8134337,City/Town
Lypivka,50.6419759,33.728267,City/Town
Stoliarove,50.6554248,33.7533668,City/Town
Podilky,50.5537669,34.1482611,City/Town
Velyka Luka,50.5725674,34.157761,City/Town
Vesela Dolyna,50.589131,34.1842452,City/Town
Kolomiitseva Dolyna,50.5807221,34.1115152,City/Town
Potopykha,50.5466288,34.2057881,City/Town
Pidstavky,50.522028,34.0564743,City/Town
Melnyky,50.5517942,33.9881314,City/Town
Slobidka,50.5129048,34.0396173,City/Town
Rusanivka,50.5136032,33.7356444,City/Town
Sai,50.6719738,34.061102,City/Town
Antonenkove,50.6968022,34.0645119,City/Town
Holuby,50.7018658,34.0288649,City/Town
Karptsi,50.6518971,34.0842025,City/Town
Marianivka,50.6349453,34.0737,City/Town
Nesterenky,50.6575301,34.1224133,City/Town
Rudoman,50.7084821,34.0692258,City/Town
Tovste,50.6893771,34.0263715,City/Town
Semenivka,50.712739,33.9381151,City/Town
Novosemenivka,50.6875674,33.9235724,City/Town
Synivka,50.5365897,34.0910948,City/Town
Dovzhyk,50.4914126,34.1065694,City/Town
Yahanivka,50.5138723,33.5736966,City/Town
Buhaivka,50.5329315,33.5970127,City/Town
Hrabshchyna,50.5077524,33.6030419,City/Town
Yasnopilshchyna,50.5379014,33.654156,City/Town
Ivanivka,50.5280958,33.6178962,City/Town
Kotsupiivka,50.5652065,33.66804,City/Town
Makiivske,50.5235089,33.6703623,City/Town
Nedryhailiv,50.8299571,33.8841028,City/Town
Vakulky,50.827565,33.9365326,City/Town
Vikhove,50.830458899999996,33.9651472,City/Town
Luky,50.8226812,33.9551156,City/Town
Pushkarshchyna,50.7942263,33.9733042,City/Town
Terny,50.98418,33.9721012,City/Town
Babakove,50.9450602,34.0130174,City/Town
Volodymyrivka,50.9943666,34.0486775,City/Town
Hostryi Shpyl,51.0111787,33.9418824,City/Town
Dolyna,50.9546888,33.9733758,City/Town
Kivshyk,51.01507,33.9735296,City/Town
Mazne,50.9575786,33.9007611,City/Town
Ozerne,50.9806508,33.8724396,City/Town
Kholodne,50.943392,34.0228447,City/Town
Mala Cherepivka,51.047085,33.9937508,City/Town
Shmatove,50.9613298,33.8787069,City/Town
Velyki Budky,50.8739412,34.0343742,City/Town
Hrynivka,50.9147711,33.7105712,City/Town
Neleny,50.9547286,33.6952486,City/Town
Yakymenky,50.9410934,33.6941278,City/Town
Derkachivka,50.9054704,34.0233116,City/Town
Horodyshche,50.9262099,34.0049759,City/Town
Zasullia,50.844593,33.8772903,City/Town
Baba,50.8909714,33.9069221,City/Town
Berizky,50.8813676,33.9266893,City/Town
Dihtiarka,50.8548244,34.0008162,City/Town
Dremove,50.8608341,33.9269953,City/Town
Koreneve,50.8409612,33.9821555,City/Town
Tereshky,50.8582059,33.9094655,City/Town
Kholodnyi Yar,50.8693523,33.978246,City/Town
Tsybulenky,50.8472273,33.9603073,City/Town
Zelenkivka,50.8558673,34.1039129,City/Town
Komyshanka,50.8419965,34.140771,City/Town
Kushniry,50.8342488,34.1083527,City/Town
Likarivshchyna,50.7966543,34.0902334,City/Town
Mirky,50.8017209,34.1296949,City/Town
Piatydub,50.7919357,34.104876,City/Town
Sorokolitove,50.8483522,34.1601067,City/Town
Ivanytsia,50.9102122,33.9947576,City/Town
Zelene,50.9075642,33.9157294,City/Town
Klyn,50.8905953,33.942323,City/Town
Chemodanivka,50.9521877,33.9175859,City/Town
Kozelne,50.7450786,34.0889508,City/Town
Khorol,50.735046,34.0473494,City/Town
Saieve,50.7506458,34.1452485,City/Town
Tymchenky,50.7770091,34.0856468,City/Town
Korovyntsi,50.8068475,33.7422702,City/Town
Borodanove,50.7695079,33.7329579,City/Town
Hai,50.8174062,33.7016542,City/Town
Dihtiarivka,50.8142577,33.7131442,City/Town
Sosnivka,50.8118246,33.6904862,City/Town
Zelenyi Hai,50.7585853,33.7376641,City/Town
Mali Budky,50.8606268,33.7226133,City/Town
Mukhuvate,50.762557,33.7962789,City/Town
Perekir,50.7486405,33.7412731,City/Town
Rakova Sich,50.8279796,33.7314453,City/Town
Tymoshchenkove,50.7560602,33.7971058,City/Town
Tiutiunnykove,50.7651749,33.818822,City/Town
Yukhty,50.7618818,33.7759976,City/Town
Kulishivka,50.8706189,33.829594,City/Town
Brodok,50.8553488,33.8503968,City/Town
Kostiantyniv,50.84728,33.7865585,City/Town
Kurmany,50.8331977,33.7806762,City/Town
Berezniaky,50.8375976,33.8186763,City/Town
Holubtsi,50.8207509,33.8270446,City/Town
Marshaly,50.9722159,33.7499136,City/Town
Polove,50.9579977,33.7404309,City/Town
Vilshana,50.8152876,34.022812,City/Town
Biloiarske,50.7774393,34.0093992,City/Town
Vesnohirske,50.8108278,34.0935039,City/Town
Nemudrui,50.7614162,34.0124598,City/Town
Revy,50.8288492,34.0791515,City/Town
Fartushyne,50.769979,34.0331935,City/Town
Filonove,50.8440701,34.0587276,City/Town
Shapovalove,50.767902,34.000821,City/Town
Rubanka,50.7184538,33.7862482,City/Town
Ovecha,50.7398671,33.7885179,City/Town
Sakunykha,50.7676629,33.8778995,City/Town
Velyka Dibrova,50.7448118,33.8596385,City/Town
Peretichky,50.7302323,33.8961997,City/Town
Lakhnivshchyna,50.730773,33.8538433,City/Town
Tomashivka,50.9054925,33.6472772,City/Town
Besedivka,50.8955055,33.7295924,City/Town
Zakroivshchyna,50.8649493,33.6381596,City/Town
Korytyshche,50.8482421,33.6473825,City/Town
Kosenky,50.8720873,33.6695802,City/Town
Khoruzhivka,50.9037746,33.8114548,City/Town
Bizh,50.9761682,33.8360084,City/Town
Darahanove,50.9081487,33.8982848,City/Town
Lavrove,50.9551993,33.8550521,City/Town
Omelkove,50.9601301,33.810868,City/Town
Spartak,50.9186937,33.8493146,City/Town
Chervona Sloboda,50.7410553,33.9588088,City/Town
Horkove,50.7245555,33.9973661,City/Town
Meleshkivka,50.7680983,33.9774326,City/Town
Putyvl,51.3366423,33.8718632,City/Town
Bobyne,51.3554583,33.8967583,City/Town
Pyshchykove,51.3775856,33.8752433,City/Town
Plakhivka,51.3719607,33.9033305,City/Town
Tovchenykove,51.3491177,33.9171207,City/Town
Boiaro-Lezhachi,51.2717502,34.2113884,City/Town
Doroshivka,51.3103421,34.2427744,City/Town
Kruzhok,51.2988989,34.2039723,City/Town
Rivne,51.314528,34.2181206,City/Town
Buniakyne,51.3640524,34.2224271,City/Town
Brusky,51.4062776,34.2007964,City/Town
Buvalyne,51.3949984,34.1554984,City/Town
Hirky,51.3701216,34.3072116,City/Town
Vesele,51.489471,34.0049234,City/Town
Shuleshivka,51.4661749,33.9880776,City/Town
Volokytyne,51.4604594,33.8176031,City/Town
Kocherhy,51.4724484,33.8745074,City/Town
Kubareve,51.4810304,33.881435,City/Town
Shcherbynivka,51.4401593,33.7794914,City/Town
Viazenka,51.429278,33.9154813,City/Town
Veherivka,51.4159986,33.946819,City/Town
Viatka,51.4595715,33.96856,City/Town
Kotivka,51.4101596,33.9286872,City/Town
Okip,51.4642576,33.9474672,City/Town
Roshcha,51.4276284,33.9548259,City/Town
Khovzivka,51.4469631,33.9805511,City/Town
Zinove,51.2627344,33.9119043,City/Town
Bilohalytsia,51.2744457,33.946421,City/Town
Kurdiumove,51.2925488,33.9526567,City/Town
Latyshivka,51.3060457,33.908389,City/Town
Peresypky,51.2363544,33.9239933,City/Town
Pishkove,51.2992319,33.9248152,City/Town
Sontseve,51.2946079,33.9337763,City/Town
Kharivka,51.2822019,33.8974569,City/Town
Shchekyne,51.2818117,33.9620228,City/Town
Kozache,51.4696132,34.2021004,City/Town
Malushyne,51.4873319,34.2307769,City/Town
Simeikyne,51.4525039,34.1656338,City/Town
Safonivka,51.3280498,33.7515572,City/Town
Zozulyne,51.3716307,33.7904879,City/Town
Kardashi,51.3524002,33.7840668,City/Town
Krasne,51.3168542,33.7250703,City/Town
Prudy,51.3270404,33.7967036,City/Town
Seleznivka,51.3369803,33.8131547,City/Town
Spadshchyna,51.3383589,33.7361764,City/Town
Lynove,51.3278671,34.0610435,City/Town
Mazivka,51.3772257,33.9959791,City/Town
Novoslobidske,51.3604536,33.9402725,City/Town
Voronivka,51.3819586,34.0135207,City/Town
Orikhivka,51.3887937,33.9739186,City/Town
Pocheptsi,51.3712145,33.9450029,City/Town
Soloviove,51.3514462,33.971886,City/Town
Manukhivka,51.2503871,34.1560122,City/Town
Ivanivka,51.2573444,34.1168597,City/Town
Machulyshcha,51.430468,34.1086032,City/Town
Utskove,51.4314086,34.1263555,City/Town
Voshchynyne,51.4306355,34.0543061,City/Town
Kniazivka,51.3244372,33.9527892,City/Town
Minakove,51.3224226,33.9238021,City/Town
Novi Honchari,51.3010863,33.9699355,City/Town
Sakharove,51.315225,33.932245,City/Town
Syromiatnykove,51.3416272,33.9272751,City/Town
Stari Honchari,51.297462,33.9927533,City/Town
Shyriaieve,51.3122257,33.9823946,City/Town
Nova Sloboda,51.3769516,34.1331502,City/Town
Partyzanske,51.326068,34.1784304,City/Town
Svoboda,51.3777631,34.1862578,City/Town
Zarichne,51.2991612,33.7976058,City/Town
Korolky,51.3158923,33.8144418,City/Town
Skunosove,51.2986697,33.8610164,City/Town
Reviakyne,51.4833095,34.0925266,City/Town
Myshutyne,51.5075907,34.1730689,City/Town
Rudnieve,51.4196992,34.0056051,City/Town
Strilnyky,51.4171007,33.8580334,City/Town
Kahan,51.4454324,33.8205003,City/Town
Rotivka,51.4489244,33.8475787,City/Town
Chervone Ozero,51.2469975,33.9534374,City/Town
Zhary,51.2586907,33.9740916,City/Town
Kozlivka,51.2308489,34.0142672,City/Town
Chaplyshchi,51.214068,33.9855504,City/Town
Chornobryvkyne,51.3544867,33.8203478,City/Town
Holubkove,51.371355,33.8094245,City/Town
Illinske,51.3786292,33.8295041,City/Town
Plotnykove,51.3827634,33.8549432,City/Town
Suvorove,51.3870315,33.8323553,City/Town
Trudove,51.382152,33.8105546,City/Town
Yurieve,51.2955452,34.0888667,City/Town
Volyntseve,51.2588588,34.0331749,City/Town
Volyntsivske,51.2749521,34.0066123,City/Town
Yatsyne,51.4174376,33.7611252,City/Town
Ivanivske,51.3964048,33.777204,City/Town
Nova Sharpivka,51.3965673,33.7493305,City/Town
Stara Sharpivka,51.4107348,33.7147879,City/Town
Anastasivka,50.5890013,33.5503781,City/Town
Zakubanka,50.6012737,33.6206904,City/Town
Novopetrivka,50.5828093,33.5208744,City/Town
Popivshchyna,50.6124276,33.6074044,City/Town
Sakhanske,50.5875115,33.6298481,City/Town
Svitivshchyna,50.6316515,33.5978421,City/Town
Yakymovychi,50.618512,33.5557472,City/Town
Andriivka,50.5141021,33.5222713,City/Town
Kholodnyk,50.5359183,33.5636732,City/Town
Andriiashivka,50.571252,33.3605323,City/Town
Hudymy,50.5705656,33.313497,City/Town
Lutsenkove,50.5074226,33.4200337,City/Town
Melnyky,50.5856162,33.3594023,City/Town
Novytske,50.5036578,33.3924395,City/Town
Artiukhivka,50.6673918,33.3042229,City/Town
Liskivshchyna,50.6811621,33.2322553,City/Town
Shumske,50.6561487,33.3595585,City/Town
Basivka,50.8351616,33.584428,City/Town
Bessarabka,50.8615201,33.6182697,City/Town
Velyka Butivka,50.8528665,33.5505605,City/Town
Velyki Budky,50.8110306,33.5982338,City/Town
Voshchylykha,50.8236095,33.6362138,City/Town
Hai,50.8301873,33.519281,City/Town
Zalutske,50.8009274,33.5932484,City/Town
Zarichchia,50.8417269,33.5931645,City/Town
Pshinchyne,50.8256853,33.5766706,City/Town
Bilovod,50.673141,33.4544382,City/Town
Veselyi Step,50.627026,33.509542,City/Town
Markivske,50.6349682,33.4774341,City/Town
Moskalivka,50.6612431,33.3862571,City/Town
Popivka,50.6770938,33.4204786,City/Town
Bobryk,50.6751589,33.5112061,City/Town
Bilovodske,50.6558221,33.4876545,City/Town
Lukashove,50.6299069,33.5395401,City/Town
Novokalynivka,50.6424015,33.5401584,City/Town
Vasylivka,50.5085647,33.4671178,City/Town
Bratske,50.5394493,33.4564651,City/Town
Chyste,50.5460311,33.4335112,City/Town
Velyki Bubny,50.8457079,33.2634403,City/Town
Zaizd,50.8664668,33.2919665,City/Town
